Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
3540,68,Male,Shirt,Clothing,67,Arizona,M,Pink,Summer,2.7,No,Store Pickup,Yes,Yes,11,Debit Card,Fortnightly
3541,38,Male,Boots,Footwear,31,Arkansas,L,Gold,Summer,4.6,No,Standard,Yes,Yes,4,Credit Card,Monthly
3542,48,Male,Jeans,Clothing,30,Utah,S,Indigo,Winter,4.4,No,Express,No,No,42,Debit Card,Every 3 Months
3543,34,Male,Belt,Accessories,100,Texas,S,Beige,Winter,3.6,Yes,Store Pickup,No,No,42,Venmo,Monthly
3544,49,Male,Handbag,Accessories,56,Illinois,M,Purple,Summer,4.2,Yes,Next Day Air,No,No,23,Cash,Quarterly
3545,61,Male,Sweater,Clothing,73,West Virginia,S,Orange,Summer,2.7,No,Free Shipping,No,No,27,Cash,Bi-Weekly
3546,21,Male,Handbag,Accessories,43,Alabama,M,Turquoise,Summer,4.3,No,2-Day Shipping,Yes,Yes,24,PayPal,Bi-Weekly
3547,31,Female,Shoes,Footwear,32,Nevada,XL,Teal,Fall,3.6,No,Store Pickup,Yes,Yes,36,Debit Card,Quarterly
3548,68,Male,Boots,Footwear,74,Iowa,L,Red,Fall,3.6,No,Free Shipping,No,No,2,Credit Card,Annually
3549,57,Female,Shoes,Footwear,47,Massachusetts,M,Beige,Spring,3.5,Yes,Express,No,No,8,Venmo,Weekly
3550,67,Male,Hat,Accessories,86,South Dakota,S,Pink,Summer,4.1,No,Standard,Yes,Yes,37,Credit Card,Quarterly
3551,19,Female,Sweater,Clothing,61,Mississippi,M,Gray,Spring,4.8,No,Next Day Air,Yes,Yes,34,Cash,Annually
3552,33,Male,Jewelry,Accessories,29,Maryland,S,Turquoise,Fall,3.1,Yes,Free Shipping,Yes,Yes,41,Bank Transfer,Fortnightly
3553,44,Male,Jeans,Clothing,62,Oklahoma,L,Green,Winter,4.2,No,Next Day Air,Yes,Yes,45,Debit Card,Annually
3554,46,Male,Handbag,Accessories,71,Arkansas,L,Gray,Winter,3.9,No,Standard,Yes,Yes,1,PayPal,Weekly
3555,23,Male,Dress,Clothing,66,Nebraska,S,Purple,Summer,3.6,Yes,Next Day Air,No,No,14,Debit Card,Annually
3556,59,Female,Belt,Accessories,30,Alabama,L,Olive,Summer,4.6,No,Free Shipping,No,No,13,Venmo,Annually
3557,19,Male,Dress,Clothing,39,New York,L,Violet,Summer,3.2,No,Next Day Air,No,No,4,Bank Transfer,Weekly
3558,30,Male,Sunglasses,Accessories,30,Oregon,L,Black,Spring,3.6,No,Express,Yes,Yes,37,Credit Card,Annually
3559,23,Male,Hat,Accessories,68,Nevada,M,Beige,Spring,3.5,Yes,Next Day Air,No,No,38,Venmo,Weekly
3560,54,Male,Sunglasses,Accessories,25,Iowa,M,Orange,Winter,4.5,Yes,2-Day Shipping,Yes,Yes,46,PayPal,Bi-Weekly
3561,35,Male,Shoes,Footwear,26,Rhode Island,S,Yellow,Winter,3.6,No,2-Day Shipping,No,No,35,Bank Transfer,Quarterly
3562,57,Female,Boots,Footwear,38,Alaska,M,Brown,Spring,2.6,Yes,Free Shipping,Yes,Yes,15,Cash,Monthly
3563,68,Female,Jacket,Outerwear,28,Ohio,M,Olive,Winter,4.0,No,Next Day Air,Yes,Yes,38,Venmo,Annually
3564,41,Male,Scarf,Accessories,62,Georgia,L,Yellow,Winter,2.8,No,2-Day Shipping,Yes,Yes,25,Venmo,Monthly
3565,54,Female,Blouse,Clothing,59,South Carolina,M,Violet,Spring,2.9,Yes,2-Day Shipping,No,No,11,Debit Card,Fortnightly
3566,60,Male,Shorts,Clothing,99,Massachusetts,L,Gold,Winter,4.8,No,Store Pickup,No,No,46,PayPal,Monthly
3567,18,Male,Shorts,Clothing,62,North Dakota,L,Beige,Summer,4.5,No,2-Day Shipping,No,No,42,Credit Card,Annually
3568,18,Male,Backpack,Accessories,61,Vermont,L,White,Winter,2.8,No,2-Day Shipping,No,No,36,Credit Card,Bi-Weekly
3569,21,Male,Socks,Clothing,37,West Virginia,M,Cyan,Spring,4.6,No,Store Pickup,No,No,6,Bank Transfer,Monthly
3570,26,Male,Dress,Clothing,42,Idaho,S,Indigo,Winter,2.6,No,Free Shipping,No,No,22,Credit Card,Annually
3571,23,Male,Blouse,Clothing,23,Arizona,L,Charcoal,Summer,4.2,No,Standard,No,No,36,Bank Transfer,Monthly
3572,47,Male,Shoes,Footwear,66,Ohio,XL,Olive,Winter,3.9,Yes,Next Day Air,No,No,13,Cash,Weekly
3573,57,Female,Coat,Outerwear,21,Arizona,XL,Indigo,Winter,2.7,No,Next Day Air,No,No,38,PayPal,Quarterly
3574,44,Female,Boots,Footwear,47,North Dakota,M,Gray,Fall,3.1,No,Next Day Air,No,No,47,Venmo,Weekly
3575,22,Male,Sunglasses,Accessories,84,Mississippi,L,Olive,Spring,2.5,No,2-Day Shipping,No,No,25,Debit Card,Fortnightly
3576,20,Female,Boots,Footwear,88,Indiana,M,Green,Summer,2.9,Yes,Standard,Yes,Yes,6,Debit Card,Bi-Weekly
3577,24,Male,Gloves,Accessories,65,Missouri,M,Magenta,Fall,3.5,No,2-Day Shipping,Yes,Yes,18,PayPal,Quarterly
3578,45,Male,Sneakers,Footwear,47,Kentucky,XL,Gold,Winter,2.8,No,Store Pickup,No,No,24,Credit Card,Quarterly
3579,20,Female,Sunglasses,Accessories,77,Florida,M,Brown,Spring,2.5,Yes,Express,Yes,Yes,25,Cash,Bi-Weekly
3580,55,Female,Shirt,Clothing,32,Delaware,L,Gold,Fall,5.0,Yes,2-Day Shipping,No,No,8,Cash,Annually
3581,51,Female,Gloves,Accessories,38,Illinois,L,Lavender,Fall,2.6,No,Store Pickup,Yes,Yes,13,Cash,Weekly
3582,42,Male,Blouse,Clothing,30,Kentucky,L,Purple,Summer,4.8,No,Free Shipping,Yes,Yes,12,Debit Card,Weekly
3583,38,Male,Gloves,Accessories,89,Alaska,L,Charcoal,Fall,4.9,No,Express,Yes,Yes,49,Cash,Weekly
3584,60,Male,Shoes,Footwear,21,New Jersey,M,Orange,Fall,2.7,No,Next Day Air,No,No,15,Venmo,Weekly
3585,45,Male,Pants,Clothing,22,Alabama,M,Turquoise,Winter,4.1,No,Store Pickup,Yes,Yes,44,PayPal,Weekly
3586,70,Male,Jacket,Outerwear,89,Massachusetts,M,Teal,Fall,3.4,No,Store Pickup,No,No,44,Bank Transfer,Every 3 Months
3587,33,Male,Shirt,Clothing,42,Alabama,M,Charcoal,Winter,3.0,No,Free Shipping,Yes,Yes,1,Credit Card,Every 3 Months
3588,50,Male,Sneakers,Footwear,59,New Hampshire,M,Lavender,Summer,3.3,Yes,Next Day Air,No,No,20,Venmo,Fortnightly
3589,30,Male,Backpack,Accessories,41,Montana,S,Orange,Winter,4.1,No,Store Pickup,No,No,3,Credit Card,Weekly
3590,53,Female,Backpack,Accessories,73,Alabama,L,Teal,Spring,3.6,Yes,2-Day Shipping,No,No,3,Debit Card,Annually
3591,22,Male,Sneakers,Footwear,39,Iowa,S,Charcoal,Spring,3.6,Yes,Express,Yes,Yes,32,Bank Transfer,Every 3 Months
3592,20,Male,Belt,Accessories,85,Alaska,M,Charcoal,Summer,4.6,No,Express,Yes,Yes,14,PayPal,Monthly
3593,42,Male,Sunglasses,Accessories,95,North Dakota,M,Teal,Summer,4.3,Yes,Next Day Air,No,No,6,Venmo,Bi-Weekly
3594,37,Male,Jeans,Clothing,82,Rhode Island,M,Orange,Winter,3.3,No,Next Day Air,Yes,Yes,46,Bank Transfer,Monthly
3595,26,Male,Shoes,Footwear,34,North Carolina,M,Beige,Spring,4.2,Yes,Next Day Air,No,No,24,Credit Card,Weekly
3596,40,Male,Jewelry,Accessories,60,Georgia,XL,Olive,Winter,2.8,No,Free Shipping,Yes,Yes,20,Debit Card,Every 3 Months
3597,26,Female,Hoodie,Clothing,48,Delaware,M,Green,Winter,3.1,No,Express,Yes,Yes,32,Venmo,Quarterly
3598,18,Male,Skirt,Clothing,70,Illinois,M,Yellow,Spring,3.3,No,Store Pickup,Yes,Yes,2,Debit Card,Weekly
3599,63,Female,Scarf,Accessories,43,Texas,M,Beige,Fall,4.9,No,2-Day Shipping,Yes,Yes,16,Cash,Monthly
3600,61,Female,Handbag,Accessories,35,Idaho,L,Silver,Spring,3.4,No,Next Day Air,No,No,32,Venmo,Weekly
3601,22,Male,Socks,Clothing,95,Rhode Island,M,Violet,Fall,4.6,No,2-Day Shipping,Yes,Yes,8,PayPal,Bi-Weekly
3602,57,Male,Shirt,Clothing,99,Delaware,XL,Gray,Fall,3.6,No,Free Shipping,No,No,4,Venmo,Weekly
3603,38,Female,Sunglasses,Accessories,31,Hawaii,S,Gold,Spring,2.8,No,2-Day Shipping,No,No,8,Debit Card,Bi-Weekly
3604,40,Female,Sunglasses,Accessories,93,Iowa,S,Purple,Winter,4.6,No,2-Day Shipping,No,No,9,PayPal,Every 3 Months
3605,56,Male,Shoes,Footwear,59,New Hampshire,M,Cyan,Winter,3.5,Yes,Next Day Air,No,No,21,Cash,Quarterly
3606,37,Male,Pants,Clothing,71,Texas,S,Maroon,Spring,4.5,Yes,Next Day Air,No,No,1,Debit Card,Fortnightly
3607,56,Male,Sunglasses,Accessories,72,South Carolina,XL,Magenta,Winter,4.9,No,2-Day Shipping,No,No,7,Debit Card,Quarterly
3608,47,Female,Gloves,Accessories,34,New York,M,Cyan,Summer,4.6,Yes,Express,Yes,Yes,45,Debit Card,Every 3 Months
3609,65,Male,Coat,Outerwear,59,Nebraska,S,White,Fall,3.2,No,Free Shipping,Yes,Yes,32,Venmo,Monthly
3610,21,Male,Socks,Clothing,21,New Jersey,M,Purple,Winter,4.8,Yes,Express,No,No,50,Credit Card,Bi-Weekly
3611,19,Female,Socks,Clothing,49,North Dakota,M,Indigo,Fall,3.1,Yes,Free Shipping,Yes,Yes,48,Bank Transfer,Monthly
3612,37,Female,Jeans,Clothing,68,Minnesota,L,Gold,Summer,4.7,Yes,2-Day Shipping,No,No,35,Credit Card,Bi-Weekly
3613,22,Male,Sandals,Footwear,61,Texas,S,Charcoal,Summer,4.0,No,Store Pickup,Yes,Yes,1,Debit Card,Monthly
3614,39,Male,Pants,Clothing,46,New York,M,Olive,Winter,3.9,No,Next Day Air,No,No,11,Venmo,Weekly
3615,48,Male,Gloves,Accessories,24,Mississippi,L,Pink,Spring,4.9,Yes,2-Day Shipping,Yes,Yes,46,Cash,Fortnightly
3616,53,Male,Blouse,Clothing,51,Colorado,XL,Red,Summer,4.8,No,Express,Yes,Yes,13,Credit Card,Bi-Weekly
3617,38,Female,Dress,Clothing,42,Georgia,M,Turquoise,Spring,3.5,No,Standard,Yes,Yes,27,Cash,Bi-Weekly
3618,28,Female,Sneakers,Footwear,47,Texas,L,Peach,Summer,3.4,No,Free Shipping,No,No,6,PayPal,Annually
3619,31,Male,Sunglasses,Accessories,22,South Dakota,M,Green,Summer,2.6,No,2-Day Shipping,Yes,Yes,12,Cash,Every 3 Months
3620,23,Female,Shorts,Clothing,77,West Virginia,L,Orange,Spring,2.8,No,2-Day Shipping,No,No,19,PayPal,Quarterly
3621,50,Male,Gloves,Accessories,66,Alaska,M,Pink,Spring,4.2,No,Free Shipping,No,No,15,Cash,Quarterly
3622,39,Male,Handbag,Accessories,56,Georgia,M,Indigo,Spring,4.8,No,Next Day Air,Yes,Yes,17,Venmo,Bi-Weekly
3623,25,Male,Hat,Accessories,92,North Carolina,S,Yellow,Fall,3.2,No,Store Pickup,No,No,44,Bank Transfer,Weekly
3624,55,Female,Pants,Clothing,24,Georgia,XL,Charcoal,Spring,4.5,No,Next Day Air,Yes,Yes,48,Venmo,Fortnightly
3625,44,Male,Boots,Footwear,50,Iowa,M,Maroon,Spring,3.9,No,2-Day Shipping,Yes,Yes,36,PayPal,Fortnightly
3626,62,Male,Shorts,Clothing,87,Delaware,L,Maroon,Summer,4.7,Yes,Express,Yes,Yes,7,Bank Transfer,Bi-Weekly
3627,19,Male,Hat,Accessories,32,Alaska,L,Cyan,Spring,2.5,No,Next Day Air,No,No,28,Cash,Weekly
3628,39,Male,Sunglasses,Accessories,25,Idaho,L,Cyan,Winter,3.1,No,Next Day Air,No,No,40,Cash,Every 3 Months
3629,19,Male,Sweater,Clothing,29,Hawaii,L,Gray,Spring,5.0,No,Standard,No,No,40,Debit Card,Annually
3630,66,Male,Sweater,Clothing,51,Oregon,S,Green,Winter,2.8,No,Store Pickup,Yes,Yes,9,Debit Card,Every 3 Months
3631,18,Male,Handbag,Accessories,34,Kentucky,M,Turquoise,Winter,3.4,Yes,2-Day Shipping,Yes,Yes,18,Bank Transfer,Fortnightly
3632,33,Female,Scarf,Accessories,26,New York,M,Charcoal,Summer,3.0,No,Free Shipping,Yes,Yes,7,Bank Transfer,Every 3 Months
3633,55,Male,Handbag,Accessories,89,Indiana,S,Green,Winter,4.1,Yes,2-Day Shipping,Yes,Yes,6,Venmo,Monthly
3634,50,Female,Shirt,Clothing,29,Louisiana,L,Charcoal,Spring,3.5,Yes,Free Shipping,No,No,48,Credit Card,Fortnightly
3635,62,Male,Boots,Footwear,65,Maine,M,Cyan,Spring,3.7,No,Express,Yes,Yes,28,Venmo,Fortnightly
3636,21,Female,Shoes,Footwear,93,Massachusetts,L,Magenta,Winter,4.8,No,Store Pickup,No,No,43,Venmo,Bi-Weekly
3637,41,Male,Dress,Clothing,87,West Virginia,L,Peach,Winter,4.9,No,Standard,No,No,19,PayPal,Monthly
3638,62,Female,Hat,Accessories,26,North Carolina,L,Magenta,Fall,4.7,No,2-Day Shipping,Yes,Yes,46,Debit Card,Fortnightly
3639,58,Male,Skirt,Clothing,46,Wyoming,S,Charcoal,Winter,2.7,No,Standard,Yes,Yes,25,Cash,Quarterly
3640,66,Male,Boots,Footwear,82,Missouri,M,Magenta,Winter,2.8,No,Express,Yes,Yes,47,Cash,Annually
3641,34,Male,Coat,Outerwear,50,Oregon,M,Brown,Winter,4.5,Yes,Standard,Yes,Yes,45,Debit Card,Fortnightly
3642,40,Male,Socks,Clothing,22,Delaware,M,Turquoise,Spring,3.3,Yes,2-Day Shipping,Yes,Yes,10,PayPal,Weekly
3643,18,Male,Scarf,Accessories,75,Alaska,M,Olive,Winter,4.9,Yes,Standard,Yes,Yes,44,Cash,Quarterly
3644,43,Female,Hoodie,Clothing,48,Ohio,M,Turquoise,Summer,4.4,No,Store Pickup,No,No,38,Debit Card,Annually
3645,37,Male,Shorts,Clothing,33,Delaware,M,Pink,Spring,3.7,No,Next Day Air,Yes,Yes,5,PayPal,Weekly
3646,67,Male,Scarf,Accessories,43,Vermont,M,Brown,Fall,2.8,No,Standard,Yes,Yes,19,PayPal,Quarterly
3647,48,Male,Scarf,Accessories,69,Massachusetts,M,Brown,Spring,4.5,No,Next Day Air,Yes,Yes,13,Venmo,Monthly
3648,43,Male,Socks,Clothing,50,Minnesota,M,Indigo,Winter,2.6,No,Free Shipping,No,No,29,Credit Card,Bi-Weekly
3649,45,Male,Dress,Clothing,38,Alaska,XL,Pink,Spring,4.4,No,Free Shipping,Yes,Yes,28,Cash,Bi-Weekly
3650,64,Female,Handbag,Accessories,47,Kansas,M,Yellow,Winter,4.2,No,Next Day Air,No,No,4,Bank Transfer,Bi-Weekly
3651,60,Male,Scarf,Accessories,42,Montana,M,Teal,Summer,3.5,No,Next Day Air,Yes,Yes,33,PayPal,Monthly
3652,39,Male,Jewelry,Accessories,40,North Carolina,S,Violet,Spring,3.6,No,Standard,No,No,46,PayPal,Weekly
3653,58,Male,Jewelry,Accessories,55,Rhode Island,M,Lavender,Spring,3.2,Yes,2-Day Shipping,No,No,15,Bank Transfer,Weekly
3654,47,Male,Skirt,Clothing,40,Maryland,M,Red,Winter,5.0,No,Store Pickup,Yes,Yes,47,Cash,Bi-Weekly
3655,66,Male,Sneakers,Footwear,94,Kentucky,M,Red,Fall,2.9,No,2-Day Shipping,Yes,Yes,22,PayPal,Annually
3656,37,Male,Dress,Clothing,66,Colorado,M,Peach,Summer,4.6,Yes,Store Pickup,Yes,Yes,14,Venmo,Monthly
3657,48,Male,Shoes,Footwear,84,New Hampshire,S,Turquoise,Summer,4.5,No,2-Day Shipping,Yes,Yes,22,Cash,Fortnightly
3658,53,Female,Socks,Clothing,81,Iowa,L,Turquoise,Summer,3.9,No,2-Day Shipping,No,No,33,Credit Card,Annually
3659,22,Male,Handbag,Accessories,59,Iowa,M,Purple,Winter,4.1,No,Standard,Yes,Yes,25,Debit Card,Fortnightly
3660,68,Male,Jewelry,Accessories,28,Alaska,M,Beige,Fall,4.5,No,Store Pickup,No,No,28,PayPal,Bi-Weekly
3661,54,Male,Jacket,Outerwear,21,Montana,L,Teal,Fall,4.0,No,Free Shipping,No,No,37,PayPal,Fortnightly
3662,36,Female,Coat,Outerwear,71,Delaware,M,Lavender,Fall,2.8,No,2-Day Shipping,Yes,Yes,48,Bank Transfer,Fortnightly
3663,56,Female,Jacket,Outerwear,21,Alaska,M,Gray,Spring,4.9,No,Standard,No,No,22,Bank Transfer,Bi-Weekly
3664,20,Male,Dress,Clothing,72,Ohio,M,Pink,Summer,3.3,No,2-Day Shipping,Yes,Yes,38,Credit Card,Bi-Weekly
3665,51,Male,Sandals,Footwear,81,South Dakota,S,Brown,Winter,4.0,No,Next Day Air,Yes,Yes,35,PayPal,Every 3 Months
3666,44,Male,Jewelry,Accessories,64,Colorado,M,Gray,Summer,4.3,No,Next Day Air,Yes,Yes,43,PayPal,Every 3 Months
3667,36,Male,Gloves,Accessories,93,Oklahoma,S,Violet,Summer,4.8,No,Store Pickup,No,No,2,Credit Card,Fortnightly
3668,65,Male,Coat,Outerwear,81,North Dakota,M,Yellow,Spring,3.5,Yes,Store Pickup,No,No,4,Cash,Quarterly
3669,65,Male,Dress,Clothing,64,South Carolina,M,Pink,Fall,4.6,No,Express,No,No,30,Bank Transfer,Monthly
3670,46,Female,Backpack,Accessories,85,Vermont,M,Gold,Winter,3.7,No,Free Shipping,No,No,49,Cash,Quarterly
3671,57,Female,Blouse,Clothing,91,New Jersey,S,Silver,Fall,4.5,No,Store Pickup,Yes,Yes,38,Bank Transfer,Every 3 Months
3672,64,Female,Handbag,Accessories,68,New York,L,Black,Summer,4.6,No,Store Pickup,Yes,Yes,40,PayPal,Bi-Weekly
3673,25,Female,Dress,Clothing,83,Nebraska,S,Red,Summer,5.0,No,2-Day Shipping,No,No,23,PayPal,Weekly
3674,36,Male,Dress,Clothing,21,South Dakota,S,Maroon,Fall,4.1,No,Next Day Air,Yes,Yes,26,Venmo,Fortnightly
3675,52,Female,Hoodie,Clothing,52,Vermont,M,Teal,Fall,3.1,No,Standard,No,No,39,Credit Card,Bi-Weekly
3676,25,Male,Pants,Clothing,33,Arkansas,M,White,Summer,4.9,Yes,2-Day Shipping,No,No,27,Cash,Weekly
3677,39,Female,Coat,Outerwear,28,Maryland,S,Pink,Winter,3.3,Yes,Free Shipping,No,No,29,PayPal,Bi-Weekly
3678,43,Female,Blouse,Clothing,85,Hawaii,M,Lavender,Winter,3.6,Yes,2-Day Shipping,Yes,Yes,14,Debit Card,Quarterly
3679,23,Female,Hat,Accessories,35,Hawaii,S,Orange,Spring,4.6,No,Free Shipping,Yes,Yes,26,Venmo,Weekly
3680,25,Male,Backpack,Accessories,29,Alaska,S,Purple,Spring,4.7,No,Standard,No,No,31,Venmo,Every 3 Months
3681,66,Female,Blouse,Clothing,60,Minnesota,XL,Black,Fall,3.5,Yes,Store Pickup,No,No,4,Bank Transfer,Every 3 Months
3682,35,Female,Sweater,Clothing,79,Maryland,M,Olive,Fall,5.0,No,2-Day Shipping,Yes,Yes,8,Credit Card,Quarterly
3683,38,Male,Sneakers,Footwear,58,New Hampshire,XL,Beige,Winter,4.0,No,Express,No,No,3,Bank Transfer,Monthly
3684,38,Male,Shirt,Clothing,77,Wyoming,L,Black,Summer,3.7,No,Store Pickup,Yes,Yes,30,Credit Card,Fortnightly
3685,26,Male,Sandals,Footwear,53,Alabama,L,Teal,Summer,3.6,No,Express,No,No,19,Debit Card,Quarterly
3686,21,Male,Backpack,Accessories,47,Kentucky,L,Teal,Summer,2.9,No,Express,Yes,Yes,6,Bank Transfer,Bi-Weekly
3687,52,Female,Hoodie,Clothing,55,South Dakota,L,Indigo,Spring,4.7,No,Express,No,No,44,Venmo,Fortnightly
3688,53,Male,Jewelry,Accessories,44,Colorado,M,Yellow,Summer,4.4,No,Standard,Yes,Yes,20,Bank Transfer,Weekly
3689,38,Male,Shorts,Clothing,51,Oklahoma,S,Gray,Spring,4.3,No,Standard,No,No,50,PayPal,Annually
3690,58,Male,Sandals,Footwear,50,Montana,XL,Orange,Winter,3.3,No,Express,Yes,Yes,24,Credit Card,Weekly
3691,18,Female,Dress,Clothing,56,Wyoming,L,Gray,Fall,4.1,Yes,Express,No,No,11,Credit Card,Every 3 Months
3692,37,Male,Coat,Outerwear,65,Utah,S,Turquoise,Fall,3.0,No,2-Day Shipping,No,No,50,PayPal,Quarterly
3693,31,Male,Dress,Clothing,73,Ohio,XL,Olive,Fall,3.8,No,2-Day Shipping,Yes,Yes,45,Credit Card,Quarterly
3694,30,Male,Hoodie,Clothing,87,Nebraska,L,Pink,Fall,2.7,Yes,Store Pickup,No,No,5,Credit Card,Weekly
3695,41,Female,Scarf,Accessories,32,New York,M,Brown,Winter,4.4,Yes,Next Day Air,Yes,Yes,47,Venmo,Bi-Weekly
3696,52,Male,Jewelry,Accessories,26,Missouri,S,Violet,Spring,2.5,No,2-Day Shipping,No,No,22,Venmo,Annually
3697,47,Male,Coat,Outerwear,41,Vermont,M,Black,Winter,2.7,Yes,Express,No,No,13,Bank Transfer,Annually
3698,62,Female,Gloves,Accessories,97,Nevada,S,Turquoise,Fall,3.1,No,Standard,No,No,21,Venmo,Fortnightly
3699,53,Female,Shorts,Clothing,59,North Dakota,M,Magenta,Fall,4.6,No,Free Shipping,No,No,45,PayPal,Bi-Weekly
3700,47,Male,Sunglasses,Accessories,20,West Virginia,L,Magenta,Spring,4.9,No,Standard,Yes,Yes,4,Cash,Weekly
3701,70,Female,Shorts,Clothing,58,Maine,S,Charcoal,Winter,3.3,Yes,2-Day Shipping,Yes,Yes,44,Debit Card,Monthly
3702,31,Male,Hoodie,Clothing,24,Florida,M,Yellow,Fall,2.8,No,Express,Yes,Yes,10,Credit Card,Monthly
3703,68,Female,Blouse,Clothing,60,Hawaii,M,Gray,Winter,4.9,No,Next Day Air,Yes,Yes,5,PayPal,Weekly
3704,63,Male,Dress,Clothing,83,Delaware,L,Red,Spring,4.2,No,2-Day Shipping,No,No,38,Debit Card,Quarterly
3705,41,Male,Backpack,Accessories,67,Kansas,M,Silver,Winter,3.7,Yes,2-Day Shipping,No,No,14,Cash,Annually
3706,28,Male,Belt,Accessories,81,Kansas,XL,Red,Spring,3.2,Yes,2-Day Shipping,No,No,14,Credit Card,Every 3 Months
3707,34,Male,Jewelry,Accessories,75,Oklahoma,XL,Charcoal,Spring,3.8,Yes,Next Day Air,No,No,6,Debit Card,Fortnightly
3708,20,Male,Blouse,Clothing,93,Florida,M,Purple,Fall,3.3,Yes,Store Pickup,Yes,Yes,4,Debit Card,Monthly
3709,42,Female,Sweater,Clothing,79,Indiana,L,Yellow,Spring,3.6,No,Free Shipping,No,No,33,Debit Card,Monthly
3710,50,Male,Boots,Footwear,27,Indiana,L,Gray,Summer,3.9,No,2-Day Shipping,No,No,23,Debit Card,Bi-Weekly
3711,53,Male,Backpack,Accessories,27,Indiana,L,Orange,Spring,3.0,No,Express,Yes,Yes,5,Bank Transfer,Annually
3712,24,Female,Skirt,Clothing,71,Alabama,L,Cyan,Summer,3.7,No,Standard,No,No,12,Debit Card,Monthly
3713,46,Male,Shoes,Footwear,87,South Carolina,XL,Brown,Spring,4.8,No,Next Day Air,Yes,Yes,27,Credit Card,Monthly
3714,18,Female,Dress,Clothing,23,Nevada,L,Purple,Summer,4.9,No,Free Shipping,No,No,44,PayPal,Every 3 Months
3715,50,Male,Jacket,Outerwear,96,Arkansas,M,Cyan,Fall,4.4,No,Store Pickup,Yes,Yes,19,PayPal,Bi-Weekly
3716,68,Male,Backpack,Accessories,44,South Carolina,L,Teal,Spring,4.6,No,2-Day Shipping,No,No,35,Bank Transfer,Weekly
3717,51,Female,Sneakers,Footwear,78,Maine,XL,Turquoise,Summer,2.5,No,2-Day Shipping,No,No,28,Credit Card,Bi-Weekly
3718,29,Male,Boots,Footwear,25,Hawaii,S,Silver,Fall,3.9,No,Standard,Yes,Yes,1,PayPal,Monthly
3719,45,Male,Coat,Outerwear,54,Rhode Island,L,Olive,Summer,3.4,No,Express,No,No,5,Debit Card,Weekly
3720,54,Male,Scarf,Accessories,61,Maine,M,Black,Fall,4.3,Yes,Express,Yes,Yes,34,Cash,Every 3 Months
3721,28,Male,Socks,Clothing,75,Iowa,XL,Peach,Winter,3.8,Yes,Express,Yes,Yes,41,Bank Transfer,Fortnightly
3722,54,Male,Sweater,Clothing,52,West Virginia,L,Silver,Summer,3.7,Yes,Next Day Air,No,No,44,Venmo,Every 3 Months
3723,32,Male,Sneakers,Footwear,22,Maryland,M,Gold,Fall,4.5,Yes,Express,No,No,30,Venmo,Bi-Weekly
3724,41,Male,Skirt,Clothing,79,Missouri,L,Olive,Spring,3.1,Yes,Next Day Air,No,No,13,Bank Transfer,Fortnightly
3725,64,Male,Handbag,Accessories,38,Iowa,L,Charcoal,Spring,4.7,No,Standard,Yes,Yes,35,PayPal,Monthly
3726,29,Female,Backpack,Accessories,97,California,M,Yellow,Summer,4.6,No,Free Shipping,Yes,Yes,10,Credit Card,Bi-Weekly
3727,42,Male,Belt,Accessories,26,Minnesota,M,Lavender,Winter,3.7,Yes,Next Day Air,Yes,Yes,49,Credit Card,Quarterly
3728,63,Male,Jeans,Clothing,100,Idaho,S,Green,Fall,4.4,No,Store Pickup,Yes,Yes,8,PayPal,Fortnightly
3729,29,Male,Backpack,Accessories,46,Oregon,M,Black,Winter,2.5,No,Standard,No,No,33,Bank Transfer,Annually
3730,66,Female,Shoes,Footwear,72,Oregon,L,Peach,Summer,4.6,No,Store Pickup,Yes,Yes,48,Bank Transfer,Monthly
3731,56,Male,Jewelry,Accessories,37,South Dakota,L,Turquoise,Fall,2.8,No,Express,No,No,29,Cash,Every 3 Months
3732,70,Male,Shoes,Footwear,37,Maine,S,Magenta,Summer,4.6,No,Express,Yes,Yes,25,Credit Card,Weekly
3733,47,Female,Sandals,Footwear,21,California,S,Green,Fall,3.3,No,Free Shipping,No,No,6,Credit Card,Annually
3734,70,Male,Socks,Clothing,44,Kentucky,L,Turquoise,Spring,2.7,Yes,Express,Yes,Yes,34,Debit Card,Weekly
3735,26,Female,Dress,Clothing,75,Florida,S,Gold,Fall,4.4,No,Free Shipping,Yes,Yes,7,Credit Card,Every 3 Months
3736,43,Male,Boots,Footwear,97,Vermont,M,Indigo,Winter,4.1,Yes,Free Shipping,No,No,47,Cash,Every 3 Months
3737,57,Male,Shoes,Footwear,20,North Carolina,XL,Teal,Spring,4.0,No,Express,No,No,27,Credit Card,Quarterly
3738,35,Male,Coat,Outerwear,32,New Jersey,S,Indigo,Summer,3.8,No,Store Pickup,No,No,33,Bank Transfer,Quarterly
3739,31,Female,Scarf,Accessories,78,Louisiana,L,Yellow,Spring,4.5,Yes,Standard,No,No,49,Bank Transfer,Every 3 Months
3740,63,Female,Skirt,Clothing,47,Vermont,M,Brown,Winter,4.8,No,2-Day Shipping,Yes,Yes,6,Bank Transfer,Every 3 Months
3741,33,Female,Sandals,Footwear,20,Nevada,L,Violet,Fall,2.7,No,2-Day Shipping,No,No,50,Bank Transfer,Quarterly
