customer_id,age,gender,item_purchased,category,purchase_amount_usd,state,size,color,season,satisfaction_score,subscription_status,shipping_type,discount_applied,promo_code_used,previous_purchases,payment_method,frequency_of_purchases,observed_category,estimated_total_purchases,observed_promo_usage,frequency_proxy_days,gross_amount,discount_amount,estimated_cogs_40,net_margin_contribution,margin_cogs_30,margin_cogs_50,loyalty_def_A_behavioral,loyalty_def_B_organic_margin,strategic_segment
3603,38,Female,Sunglasses,Accessories,31,Hawaii,S,Gold,Spring,2.8,No,2-Day Shipping,No,No,8,Debit Card,Bi-Weekly,Accessories,9,0,14,31.0,0.0,12.4,13.6,16.7,10.5,False,False,4. Mid-Tier Core
3604,40,Female,Sunglasses,Accessories,93,Iowa,S,Purple,Winter,4.6,No,2-Day Shipping,No,No,9,PayPal,Every 3 Months,Accessories,10,0,90,93.0,0.0,37.2,50.8,60.1,41.5,False,False,4. Mid-Tier Core
3605,56,Male,Shoes,Footwear,59,New Hampshire,M,Cyan,Winter,3.5,Yes,Next Day Air,No,No,21,Cash,Quarterly,Footwear,22,0,90,59.0,0.0,23.6,30.4,36.3,24.5,False,False,1. High Value Organic
3606,37,Male,Pants,Clothing,71,Texas,S,Maroon,Spring,4.5,Yes,Next Day Air,No,No,1,Debit Card,Fortnightly,Clothing,2,0,14,71.0,0.0,28.4,37.6,44.7,30.5,False,False,4. Mid-Tier Core
3607,56,Male,Sunglasses,Accessories,72,South Carolina,XL,Magenta,Winter,4.9,No,2-Day Shipping,No,No,7,Debit Card,Quarterly,Accessories,8,0,90,72.0,0.0,28.8,38.2,45.4,31.0,False,False,4. Mid-Tier Core
3608,47,Female,Gloves,Accessories,34,New York,M,Cyan,Summer,4.6,Yes,Express,Yes,Yes,45,Debit Card,Every 3 Months,Accessories,46,1,90,42.5,8.5,17.0,12.0,16.25,7.75,False,False,3. Promo-Using Repeat
3609,65,Male,Coat,Outerwear,59,Nebraska,S,White,Fall,3.2,No,Free Shipping,Yes,Yes,32,Venmo,Monthly,Outerwear,33,1,30,73.75,14.75,29.5,24.5,31.88,17.12,False,False,3. Promo-Using Repeat
3610,21,Male,Socks,Clothing,21,New Jersey,M,Purple,Winter,4.8,Yes,Express,No,No,50,Credit Card,Bi-Weekly,Clothing,51,0,14,21.0,0.0,8.4,7.6,9.7,5.5,False,False,4. Mid-Tier Core
3611,19,Female,Socks,Clothing,49,North Dakota,M,Indigo,Fall,3.1,Yes,Free Shipping,Yes,Yes,48,Bank Transfer,Monthly,Clothing,49,1,30,61.25,12.25,24.5,19.5,25.62,13.38,False,False,3. Promo-Using Repeat
3612,37,Female,Jeans,Clothing,68,Minnesota,L,Gold,Summer,4.7,Yes,2-Day Shipping,No,No,35,Credit Card,Bi-Weekly,Clothing,36,0,14,68.0,0.0,27.2,35.8,42.6,29.0,False,False,1. High Value Organic
3613,22,Male,Sandals,Footwear,61,Texas,S,Charcoal,Summer,4.0,No,Store Pickup,Yes,Yes,1,Debit Card,Monthly,Footwear,2,1,30,76.25,15.25,30.5,25.5,33.12,17.88,False,False,3. Promo-Using Repeat
3614,39,Male,Pants,Clothing,46,New York,M,Olive,Winter,3.9,No,Next Day Air,No,No,11,Venmo,Weekly,Clothing,12,0,7,46.0,0.0,18.4,22.6,27.2,18.0,False,False,4. Mid-Tier Core
3615,48,Male,Gloves,Accessories,24,Mississippi,L,Pink,Spring,4.9,Yes,2-Day Shipping,Yes,Yes,46,Cash,Fortnightly,Accessories,47,1,14,30.0,6.0,12.0,7.0,10.0,4.0,False,False,3. Promo-Using Repeat
3616,53,Male,Blouse,Clothing,51,Colorado,XL,Red,Summer,4.8,No,Express,Yes,Yes,13,Credit Card,Bi-Weekly,Clothing,14,1,14,63.75,12.75,25.5,20.5,26.88,14.12,False,False,3. Promo-Using Repeat
3617,38,Female,Dress,Clothing,42,Georgia,M,Turquoise,Spring,3.5,No,Standard,Yes,Yes,27,Cash,Bi-Weekly,Clothing,28,1,14,52.5,10.5,21.0,16.0,21.25,10.75,False,False,3. Promo-Using Repeat
3618,28,Female,Sneakers,Footwear,47,Texas,L,Peach,Summer,3.4,No,Free Shipping,No,No,6,PayPal,Annually,Footwear,7,0,365,47.0,0.0,18.8,23.2,27.9,18.5,False,False,4. Mid-Tier Core
3619,31,Male,Sunglasses,Accessories,22,South Dakota,M,Green,Summer,2.6,No,2-Day Shipping,Yes,Yes,12,Cash,Every 3 Months,Accessories,13,1,90,27.5,5.5,11.0,6.0,8.75,3.25,False,False,3. Promo-Using Repeat
3620,23,Female,Shorts,Clothing,77,West Virginia,L,Orange,Spring,2.8,No,2-Day Shipping,No,No,19,PayPal,Quarterly,Clothing,20,0,90,77.0,0.0,30.8,41.2,48.9,33.5,False,True,1. High Value Organic
3621,50,Male,Gloves,Accessories,66,Alaska,M,Pink,Spring,4.2,No,Free Shipping,No,No,15,Cash,Quarterly,Accessories,16,0,90,66.0,0.0,26.4,34.6,41.2,28.0,False,False,1. High Value Organic
3622,39,Male,Handbag,Accessories,56,Georgia,M,Indigo,Spring,4.8,No,Next Day Air,Yes,Yes,17,Venmo,Bi-Weekly,Accessories,18,1,14,70.0,14.0,28.0,23.0,30.0,16.0,False,False,3. Promo-Using Repeat
3623,25,Male,Hat,Accessories,92,North Carolina,S,Yellow,Fall,3.2,No,Store Pickup,No,No,44,Bank Transfer,Weekly,Accessories,45,0,7,92.0,0.0,36.8,50.2,59.4,41.0,True,True,1. High Value Organic
3624,55,Female,Pants,Clothing,24,Georgia,XL,Charcoal,Spring,4.5,No,Next Day Air,Yes,Yes,48,Venmo,Fortnightly,Clothing,49,1,14,30.0,6.0,12.0,7.0,10.0,4.0,False,False,3. Promo-Using Repeat
3625,44,Male,Boots,Footwear,50,Iowa,M,Maroon,Spring,3.9,No,2-Day Shipping,Yes,Yes,36,PayPal,Fortnightly,Footwear,37,1,14,62.5,12.5,25.0,20.0,26.25,13.75,False,False,3. Promo-Using Repeat
3626,62,Male,Shorts,Clothing,87,Delaware,L,Maroon,Summer,4.7,Yes,Express,Yes,Yes,7,Bank Transfer,Bi-Weekly,Clothing,8,1,14,108.75,21.75,43.5,38.5,49.38,27.62,False,False,2. High Spend Bargain Hunter
3627,19,Male,Hat,Accessories,32,Alaska,L,Cyan,Spring,2.5,No,Next Day Air,No,No,28,Cash,Weekly,Accessories,29,0,7,32.0,0.0,12.8,14.2,17.4,11.0,False,False,4. Mid-Tier Core
3628,39,Male,Sunglasses,Accessories,25,Idaho,L,Cyan,Winter,3.1,No,Next Day Air,No,No,40,Cash,Every 3 Months,Accessories,41,0,90,25.0,0.0,10.0,10.0,12.5,7.5,False,False,4. Mid-Tier Core
3629,19,Male,Sweater,Clothing,29,Hawaii,L,Gray,Spring,5.0,No,Standard,No,No,40,Debit Card,Annually,Clothing,41,0,365,29.0,0.0,11.6,12.4,15.3,9.5,False,False,4. Mid-Tier Core
3630,66,Male,Sweater,Clothing,51,Oregon,S,Green,Winter,2.8,No,Store Pickup,Yes,Yes,9,Debit Card,Every 3 Months,Clothing,10,1,90,63.75,12.75,25.5,20.5,26.88,14.12,False,False,3. Promo-Using Repeat
3631,18,Male,Handbag,Accessories,34,Kentucky,M,Turquoise,Winter,3.4,Yes,2-Day Shipping,Yes,Yes,18,Bank Transfer,Fortnightly,Accessories,19,1,14,42.5,8.5,17.0,12.0,16.25,7.75,False,False,3. Promo-Using Repeat
3632,33,Female,Scarf,Accessories,26,New York,M,Charcoal,Summer,3.0,No,Free Shipping,Yes,Yes,7,Bank Transfer,Every 3 Months,Accessories,8,1,90,32.5,6.5,13.0,8.0,11.25,4.75,False,False,3. Promo-Using Repeat
3633,55,Male,Handbag,Accessories,89,Indiana,S,Green,Winter,4.1,Yes,2-Day Shipping,Yes,Yes,6,Venmo,Monthly,Accessories,7,1,30,111.25,22.25,44.5,39.5,50.62,28.38,False,False,2. High Spend Bargain Hunter
3634,50,Female,Shirt,Clothing,29,Louisiana,L,Charcoal,Spring,3.5,Yes,Free Shipping,No,No,48,Credit Card,Fortnightly,Clothing,49,0,14,29.0,0.0,11.6,12.4,15.3,9.5,False,False,4. Mid-Tier Core
3635,62,Male,Boots,Footwear,65,Maine,M,Cyan,Spring,3.7,No,Express,Yes,Yes,28,Venmo,Fortnightly,Footwear,29,1,14,81.25,16.25,32.5,27.5,35.62,19.38,False,False,3. Promo-Using Repeat
3636,21,Female,Shoes,Footwear,93,Massachusetts,L,Magenta,Winter,4.8,No,Store Pickup,No,No,43,Venmo,Bi-Weekly,Footwear,44,0,14,93.0,0.0,37.2,50.8,60.1,41.5,True,True,1. High Value Organic
3637,41,Male,Dress,Clothing,87,West Virginia,L,Peach,Winter,4.9,No,Standard,No,No,19,PayPal,Monthly,Clothing,20,0,30,87.0,0.0,34.8,47.2,55.9,38.5,False,True,1. High Value Organic
3638,62,Female,Hat,Accessories,26,North Carolina,L,Magenta,Fall,4.7,No,2-Day Shipping,Yes,Yes,46,Debit Card,Fortnightly,Accessories,47,1,14,32.5,6.5,13.0,8.0,11.25,4.75,False,False,3. Promo-Using Repeat
3639,58,Male,Skirt,Clothing,46,Wyoming,S,Charcoal,Winter,2.7,No,Standard,Yes,Yes,25,Cash,Quarterly,Clothing,26,1,90,57.5,11.5,23.0,18.0,23.75,12.25,False,False,3. Promo-Using Repeat
3640,66,Male,Boots,Footwear,82,Missouri,M,Magenta,Winter,2.8,No,Express,Yes,Yes,47,Cash,Annually,Footwear,48,1,365,102.5,20.5,41.0,36.0,46.25,25.75,True,False,2. High Spend Bargain Hunter
3641,34,Male,Coat,Outerwear,50,Oregon,M,Brown,Winter,4.5,Yes,Standard,Yes,Yes,45,Debit Card,Fortnightly,Outerwear,46,1,14,62.5,12.5,25.0,20.0,26.25,13.75,False,False,3. Promo-Using Repeat
3642,40,Male,Socks,Clothing,22,Delaware,M,Turquoise,Spring,3.3,Yes,2-Day Shipping,Yes,Yes,10,PayPal,Weekly,Clothing,11,1,7,27.5,5.5,11.0,6.0,8.75,3.25,False,False,3. Promo-Using Repeat
3643,18,Male,Scarf,Accessories,75,Alaska,M,Olive,Winter,4.9,Yes,Standard,Yes,Yes,44,Cash,Quarterly,Accessories,45,1,90,93.75,18.75,37.5,32.5,41.88,23.12,False,False,3. Promo-Using Repeat
3644,43,Female,Hoodie,Clothing,48,Ohio,M,Turquoise,Summer,4.4,No,Store Pickup,No,No,38,Debit Card,Annually,Clothing,39,0,365,48.0,0.0,19.2,23.8,28.6,19.0,False,False,4. Mid-Tier Core
3645,37,Male,Shorts,Clothing,33,Delaware,M,Pink,Spring,3.7,No,Next Day Air,Yes,Yes,5,PayPal,Weekly,Clothing,6,1,7,41.25,8.25,16.5,11.5,15.62,7.38,False,False,3. Promo-Using Repeat
3646,67,Male,Scarf,Accessories,43,Vermont,M,Brown,Fall,2.8,No,Standard,Yes,Yes,19,PayPal,Quarterly,Accessories,20,1,90,53.75,10.75,21.5,16.5,21.88,11.12,False,False,3. Promo-Using Repeat
3647,48,Male,Scarf,Accessories,69,Massachusetts,M,Brown,Spring,4.5,No,Next Day Air,Yes,Yes,13,Venmo,Monthly,Accessories,14,1,30,86.25,17.25,34.5,29.5,38.12,20.88,False,False,3. Promo-Using Repeat
3648,43,Male,Socks,Clothing,50,Minnesota,M,Indigo,Winter,2.6,No,Free Shipping,No,No,29,Credit Card,Bi-Weekly,Clothing,30,0,14,50.0,0.0,20.0,25.0,30.0,20.0,False,False,4. Mid-Tier Core
3649,45,Male,Dress,Clothing,38,Alaska,XL,Pink,Spring,4.4,No,Free Shipping,Yes,Yes,28,Cash,Bi-Weekly,Clothing,29,1,14,47.5,9.5,19.0,14.0,18.75,9.25,False,False,3. Promo-Using Repeat
3650,64,Female,Handbag,Accessories,47,Kansas,M,Yellow,Winter,4.2,No,Next Day Air,No,No,4,Bank Transfer,Bi-Weekly,Accessories,5,0,14,47.0,0.0,18.8,23.2,27.9,18.5,False,False,4. Mid-Tier Core
3651,60,Male,Scarf,Accessories,42,Montana,M,Teal,Summer,3.5,No,Next Day Air,Yes,Yes,33,PayPal,Monthly,Accessories,34,1,30,52.5,10.5,21.0,16.0,21.25,10.75,False,False,3. Promo-Using Repeat
3652,39,Male,Jewelry,Accessories,40,North Carolina,S,Violet,Spring,3.6,No,Standard,No,No,46,PayPal,Weekly,Accessories,47,0,7,40.0,0.0,16.0,19.0,23.0,15.0,False,False,4. Mid-Tier Core
3653,58,Male,Jewelry,Accessories,55,Rhode Island,M,Lavender,Spring,3.2,Yes,2-Day Shipping,No,No,15,Bank Transfer,Weekly,Accessories,16,0,7,55.0,0.0,22.0,28.0,33.5,22.5,False,False,1. High Value Organic
3654,47,Male,Skirt,Clothing,40,Maryland,M,Red,Winter,5.0,No,Store Pickup,Yes,Yes,47,Cash,Bi-Weekly,Clothing,48,1,14,50.0,10.0,20.0,15.0,20.0,10.0,False,False,3. Promo-Using Repeat
3655,66,Male,Sneakers,Footwear,94,Kentucky,M,Red,Fall,2.9,No,2-Day Shipping,Yes,Yes,22,PayPal,Annually,Footwear,23,1,365,117.5,23.5,47.0,42.0,53.75,30.25,True,False,2. High Spend Bargain Hunter
3656,37,Male,Dress,Clothing,66,Colorado,M,Peach,Summer,4.6,Yes,Store Pickup,Yes,Yes,14,Venmo,Monthly,Clothing,15,1,30,82.5,16.5,33.0,28.0,36.25,19.75,False,False,3. Promo-Using Repeat
3657,48,Male,Shoes,Footwear,84,New Hampshire,S,Turquoise,Summer,4.5,No,2-Day Shipping,Yes,Yes,22,Cash,Fortnightly,Footwear,23,1,14,105.0,21.0,42.0,37.0,47.5,26.5,True,False,2. High Spend Bargain Hunter
3658,53,Female,Socks,Clothing,81,Iowa,L,Turquoise,Summer,3.9,No,2-Day Shipping,No,No,33,Credit Card,Annually,Clothing,34,0,365,81.0,0.0,32.4,43.6,51.7,35.5,True,True,1. High Value Organic
3659,22,Male,Handbag,Accessories,59,Iowa,M,Purple,Winter,4.1,No,Standard,Yes,Yes,25,Debit Card,Fortnightly,Accessories,26,1,14,73.75,14.75,29.5,24.5,31.88,17.12,False,False,3. Promo-Using Repeat
3660,68,Male,Jewelry,Accessories,28,Alaska,M,Beige,Fall,4.5,No,Store Pickup,No,No,28,PayPal,Bi-Weekly,Accessories,29,0,14,28.0,0.0,11.2,11.8,14.6,9.0,False,False,4. Mid-Tier Core
3661,54,Male,Jacket,Outerwear,21,Montana,L,Teal,Fall,4.0,No,Free Shipping,No,No,37,PayPal,Fortnightly,Outerwear,38,0,14,21.0,0.0,8.4,7.6,9.7,5.5,False,False,4. Mid-Tier Core
3662,36,Female,Coat,Outerwear,71,Delaware,M,Lavender,Fall,2.8,No,2-Day Shipping,Yes,Yes,48,Bank Transfer,Fortnightly,Outerwear,49,1,14,88.75,17.75,35.5,30.5,39.38,21.62,False,False,3. Promo-Using Repeat
3663,56,Female,Jacket,Outerwear,21,Alaska,M,Gray,Spring,4.9,No,Standard,No,No,22,Bank Transfer,Bi-Weekly,Outerwear,23,0,14,21.0,0.0,8.4,7.6,9.7,5.5,False,False,4. Mid-Tier Core
3664,20,Male,Dress,Clothing,72,Ohio,M,Pink,Summer,3.3,No,2-Day Shipping,Yes,Yes,38,Credit Card,Bi-Weekly,Clothing,39,1,14,90.0,18.0,36.0,31.0,40.0,22.0,False,False,3. Promo-Using Repeat
3665,51,Male,Sandals,Footwear,81,South Dakota,S,Brown,Winter,4.0,No,Next Day Air,Yes,Yes,35,PayPal,Every 3 Months,Footwear,36,1,90,101.25,20.25,40.5,35.5,45.62,25.38,True,False,2. High Spend Bargain Hunter
3666,44,Male,Jewelry,Accessories,64,Colorado,M,Gray,Summer,4.3,No,Next Day Air,Yes,Yes,43,PayPal,Every 3 Months,Accessories,44,1,90,80.0,16.0,32.0,27.0,35.0,19.0,False,False,3. Promo-Using Repeat
3667,36,Male,Gloves,Accessories,93,Oklahoma,S,Violet,Summer,4.8,No,Store Pickup,No,No,2,Credit Card,Fortnightly,Accessories,3,0,14,93.0,0.0,37.2,50.8,60.1,41.5,False,False,4. Mid-Tier Core
3668,65,Male,Coat,Outerwear,81,North Dakota,M,Yellow,Spring,3.5,Yes,Store Pickup,No,No,4,Cash,Quarterly,Outerwear,5,0,90,81.0,0.0,32.4,43.6,51.7,35.5,False,False,4. Mid-Tier Core
3669,65,Male,Dress,Clothing,64,South Carolina,M,Pink,Fall,4.6,No,Express,No,No,30,Bank Transfer,Monthly,Clothing,31,0,30,64.0,0.0,25.6,33.4,39.8,27.0,False,False,1. High Value Organic
3670,46,Female,Backpack,Accessories,85,Vermont,M,Gold,Winter,3.7,No,Free Shipping,No,No,49,Cash,Quarterly,Accessories,50,0,90,85.0,0.0,34.0,46.0,54.5,37.5,True,True,1. High Value Organic
3671,57,Female,Blouse,Clothing,91,New Jersey,S,Silver,Fall,4.5,No,Store Pickup,Yes,Yes,38,Bank Transfer,Every 3 Months,Clothing,39,1,90,113.75,22.75,45.5,40.5,51.88,29.12,True,False,2. High Spend Bargain Hunter
3672,64,Female,Handbag,Accessories,68,New York,L,Black,Summer,4.6,No,Store Pickup,Yes,Yes,40,PayPal,Bi-Weekly,Accessories,41,1,14,85.0,17.0,34.0,29.0,37.5,20.5,False,False,3. Promo-Using Repeat
3673,25,Female,Dress,Clothing,83,Nebraska,S,Red,Summer,5.0,No,2-Day Shipping,No,No,23,PayPal,Weekly,Clothing,24,0,7,83.0,0.0,33.2,44.8,53.1,36.5,True,True,1. High Value Organic
3674,36,Male,Dress,Clothing,21,South Dakota,S,Maroon,Fall,4.1,No,Next Day Air,Yes,Yes,26,Venmo,Fortnightly,Clothing,27,1,14,26.25,5.25,10.5,5.5,8.12,2.88,False,False,3. Promo-Using Repeat
3675,52,Female,Hoodie,Clothing,52,Vermont,M,Teal,Fall,3.1,No,Standard,No,No,39,Credit Card,Bi-Weekly,Clothing,40,0,14,52.0,0.0,20.8,26.2,31.4,21.0,False,False,4. Mid-Tier Core
3676,25,Male,Pants,Clothing,33,Arkansas,M,White,Summer,4.9,Yes,2-Day Shipping,No,No,27,Cash,Weekly,Clothing,28,0,7,33.0,0.0,13.2,14.8,18.1,11.5,False,False,4. Mid-Tier Core
3677,39,Female,Coat,Outerwear,28,Maryland,S,Pink,Winter,3.3,Yes,Free Shipping,No,No,29,PayPal,Bi-Weekly,Outerwear,30,0,14,28.0,0.0,11.2,11.8,14.6,9.0,False,False,4. Mid-Tier Core
3678,43,Female,Blouse,Clothing,85,Hawaii,M,Lavender,Winter,3.6,Yes,2-Day Shipping,Yes,Yes,14,Debit Card,Quarterly,Clothing,15,1,90,106.25,21.25,42.5,37.5,48.12,26.88,False,False,2. High Spend Bargain Hunter
3679,23,Female,Hat,Accessories,35,Hawaii,S,Orange,Spring,4.6,No,Free Shipping,Yes,Yes,26,Venmo,Weekly,Accessories,27,1,7,43.75,8.75,17.5,12.5,16.88,8.12,False,False,3. Promo-Using Repeat
3680,25,Male,Backpack,Accessories,29,Alaska,S,Purple,Spring,4.7,No,Standard,No,No,31,Venmo,Every 3 Months,Accessories,32,0,90,29.0,0.0,11.6,12.4,15.3,9.5,False,False,4. Mid-Tier Core
3681,66,Female,Blouse,Clothing,60,Minnesota,XL,Black,Fall,3.5,Yes,Store Pickup,No,No,4,Bank Transfer,Every 3 Months,Clothing,5,0,90,60.0,0.0,24.0,31.0,37.0,25.0,False,False,4. Mid-Tier Core
3682,35,Female,Sweater,Clothing,79,Maryland,M,Olive,Fall,5.0,No,2-Day Shipping,Yes,Yes,8,Credit Card,Quarterly,Clothing,9,1,90,98.75,19.75,39.5,34.5,44.38,24.62,False,False,2. High Spend Bargain Hunter
3683,38,Male,Sneakers,Footwear,58,New Hampshire,XL,Beige,Winter,4.0,No,Express,No,No,3,Bank Transfer,Monthly,Footwear,4,0,30,58.0,0.0,23.2,29.8,35.6,24.0,False,False,4. Mid-Tier Core
3684,38,Male,Shirt,Clothing,77,Wyoming,L,Black,Summer,3.7,No,Store Pickup,Yes,Yes,30,Credit Card,Fortnightly,Clothing,31,1,14,96.25,19.25,38.5,33.5,43.12,23.88,False,False,3. Promo-Using Repeat
3685,26,Male,Sandals,Footwear,53,Alabama,L,Teal,Summer,3.6,No,Express,No,No,19,Debit Card,Quarterly,Footwear,20,0,90,53.0,0.0,21.2,26.8,32.1,21.5,False,False,4. Mid-Tier Core
3686,21,Male,Backpack,Accessories,47,Kentucky,L,Teal,Summer,2.9,No,Express,Yes,Yes,6,Bank Transfer,Bi-Weekly,Accessories,7,1,14,58.75,11.75,23.5,18.5,24.38,12.62,False,False,3. Promo-Using Repeat
3687,52,Female,Hoodie,Clothing,55,South Dakota,L,Indigo,Spring,4.7,No,Express,No,No,44,Venmo,Fortnightly,Clothing,45,0,14,55.0,0.0,22.0,28.0,33.5,22.5,False,False,1. High Value Organic
3688,53,Male,Jewelry,Accessories,44,Colorado,M,Yellow,Summer,4.4,No,Standard,Yes,Yes,20,Bank Transfer,Weekly,Accessories,21,1,7,55.0,11.0,22.0,17.0,22.5,11.5,False,False,3. Promo-Using Repeat
3689,38,Male,Shorts,Clothing,51,Oklahoma,S,Gray,Spring,4.3,No,Standard,No,No,50,PayPal,Annually,Clothing,51,0,365,51.0,0.0,20.4,25.6,30.7,20.5,False,False,4. Mid-Tier Core
3690,58,Male,Sandals,Footwear,50,Montana,XL,Orange,Winter,3.3,No,Express,Yes,Yes,24,Credit Card,Weekly,Footwear,25,1,7,62.5,12.5,25.0,20.0,26.25,13.75,False,False,3. Promo-Using Repeat
3691,18,Female,Dress,Clothing,56,Wyoming,L,Gray,Fall,4.1,Yes,Express,No,No,11,Credit Card,Every 3 Months,Clothing,12,0,90,56.0,0.0,22.4,28.6,34.2,23.0,False,False,1. High Value Organic
3692,37,Male,Coat,Outerwear,65,Utah,S,Turquoise,Fall,3.0,No,2-Day Shipping,No,No,50,PayPal,Quarterly,Outerwear,51,0,90,65.0,0.0,26.0,34.0,40.5,27.5,False,False,1. High Value Organic
3693,31,Male,Dress,Clothing,73,Ohio,XL,Olive,Fall,3.8,No,2-Day Shipping,Yes,Yes,45,Credit Card,Quarterly,Clothing,46,1,90,91.25,18.25,36.5,31.5,40.62,22.38,False,False,3. Promo-Using Repeat
3694,30,Male,Hoodie,Clothing,87,Nebraska,L,Pink,Fall,2.7,Yes,Store Pickup,No,No,5,Credit Card,Weekly,Clothing,6,0,7,87.0,0.0,34.8,47.2,55.9,38.5,False,False,4. Mid-Tier Core
3695,41,Female,Scarf,Accessories,32,New York,M,Brown,Winter,4.4,Yes,Next Day Air,Yes,Yes,47,Venmo,Bi-Weekly,Accessories,48,1,14,40.0,8.0,16.0,11.0,15.0,7.0,False,False,3. Promo-Using Repeat
3696,52,Male,Jewelry,Accessories,26,Missouri,S,Violet,Spring,2.5,No,2-Day Shipping,No,No,22,Venmo,Annually,Accessories,23,0,365,26.0,0.0,10.4,10.6,13.2,8.0,False,False,4. Mid-Tier Core
3697,47,Male,Coat,Outerwear,41,Vermont,M,Black,Winter,2.7,Yes,Express,No,No,13,Bank Transfer,Annually,Outerwear,14,0,365,41.0,0.0,16.4,19.6,23.7,15.5,False,False,4. Mid-Tier Core
3698,62,Female,Gloves,Accessories,97,Nevada,S,Turquoise,Fall,3.1,No,Standard,No,No,21,Venmo,Fortnightly,Accessories,22,0,14,97.0,0.0,38.8,53.2,62.9,43.5,True,True,1. High Value Organic
3699,53,Female,Shorts,Clothing,59,North Dakota,M,Magenta,Fall,4.6,No,Free Shipping,No,No,45,PayPal,Bi-Weekly,Clothing,46,0,14,59.0,0.0,23.6,30.4,36.3,24.5,False,False,1. High Value Organic
3700,47,Male,Sunglasses,Accessories,20,West Virginia,L,Magenta,Spring,4.9,No,Standard,Yes,Yes,4,Cash,Weekly,Accessories,5,1,7,25.0,5.0,10.0,5.0,7.5,2.5,False,False,3. Promo-Using Repeat
3701,70,Female,Shorts,Clothing,58,Maine,S,Charcoal,Winter,3.3,Yes,2-Day Shipping,Yes,Yes,44,Debit Card,Monthly,Clothing,45,1,30,72.5,14.5,29.0,24.0,31.25,16.75,False,False,3. Promo-Using Repeat
3702,31,Male,Hoodie,Clothing,24,Florida,M,Yellow,Fall,2.8,No,Express,Yes,Yes,10,Credit Card,Monthly,Clothing,11,1,30,30.0,6.0,12.0,7.0,10.0,4.0,False,False,3. Promo-Using Repeat
3703,68,Female,Blouse,Clothing,60,Hawaii,M,Gray,Winter,4.9,No,Next Day Air,Yes,Yes,5,PayPal,Weekly,Clothing,6,1,7,75.0,15.0,30.0,25.0,32.5,17.5,False,False,3. Promo-Using Repeat
3704,63,Male,Dress,Clothing,83,Delaware,L,Red,Spring,4.2,No,2-Day Shipping,No,No,38,Debit Card,Quarterly,Clothing,39,0,90,83.0,0.0,33.2,44.8,53.1,36.5,True,True,1. High Value Organic
3705,41,Male,Backpack,Accessories,67,Kansas,M,Silver,Winter,3.7,Yes,2-Day Shipping,No,No,14,Cash,Annually,Accessories,15,0,365,67.0,0.0,26.8,35.2,41.9,28.5,False,False,1. High Value Organic
3706,28,Male,Belt,Accessories,81,Kansas,XL,Red,Spring,3.2,Yes,2-Day Shipping,No,No,14,Credit Card,Every 3 Months,Accessories,15,0,90,81.0,0.0,32.4,43.6,51.7,35.5,False,False,1. High Value Organic
3707,34,Male,Jewelry,Accessories,75,Oklahoma,XL,Charcoal,Spring,3.8,Yes,Next Day Air,No,No,6,Debit Card,Fortnightly,Accessories,7,0,14,75.0,0.0,30.0,40.0,47.5,32.5,False,False,4. Mid-Tier Core
3708,20,Male,Blouse,Clothing,93,Florida,M,Purple,Fall,3.3,Yes,Store Pickup,Yes,Yes,4,Debit Card,Monthly,Clothing,5,1,30,116.25,23.25,46.5,41.5,53.12,29.88,False,False,2. High Spend Bargain Hunter
3709,42,Female,Sweater,Clothing,79,Indiana,L,Yellow,Spring,3.6,No,Free Shipping,No,No,33,Debit Card,Monthly,Clothing,34,0,30,79.0,0.0,31.6,42.4,50.3,34.5,True,True,1. High Value Organic
3710,50,Male,Boots,Footwear,27,Indiana,L,Gray,Summer,3.9,No,2-Day Shipping,No,No,23,Debit Card,Bi-Weekly,Footwear,24,0,14,27.0,0.0,10.8,11.2,13.9,8.5,False,False,4. Mid-Tier Core
3711,53,Male,Backpack,Accessories,27,Indiana,L,Orange,Spring,3.0,No,Express,Yes,Yes,5,Bank Transfer,Annually,Accessories,6,1,365,33.75,6.75,13.5,8.5,11.88,5.12,False,False,3. Promo-Using Repeat
3712,24,Female,Skirt,Clothing,71,Alabama,L,Cyan,Summer,3.7,No,Standard,No,No,12,Debit Card,Monthly,Clothing,13,0,30,71.0,0.0,28.4,37.6,44.7,30.5,False,False,1. High Value Organic
3713,46,Male,Shoes,Footwear,87,South Carolina,XL,Brown,Spring,4.8,No,Next Day Air,Yes,Yes,27,Credit Card,Monthly,Footwear,28,1,30,108.75,21.75,43.5,38.5,49.38,27.62,True,False,2. High Spend Bargain Hunter
3714,18,Female,Dress,Clothing,23,Nevada,L,Purple,Summer,4.9,No,Free Shipping,No,No,44,PayPal,Every 3 Months,Clothing,45,0,90,23.0,0.0,9.2,8.8,11.1,6.5,False,False,4. Mid-Tier Core
3715,50,Male,Jacket,Outerwear,96,Arkansas,M,Cyan,Fall,4.4,No,Store Pickup,Yes,Yes,19,PayPal,Bi-Weekly,Outerwear,20,1,14,120.0,24.0,48.0,43.0,55.0,31.0,False,False,2. High Spend Bargain Hunter
3716,68,Male,Backpack,Accessories,44,South Carolina,L,Teal,Spring,4.6,No,2-Day Shipping,No,No,35,Bank Transfer,Weekly,Accessories,36,0,7,44.0,0.0,17.6,21.4,25.8,17.0,False,False,4. Mid-Tier Core
